creationDate,fuelType,mainProvince,make,model,price,km,title,url,seller_name,seller_isProfessional,first_seen,last_seen
2026-02-13T13:09:22Z,Eléctrico,Toledo,BMW,iX1,45900,8092,BMW iX1 eDrive20,https://www.coches.net/bmw-ix1-edrive20-5p-electrico-hibrido-2026-en-toledo-62637165-covo.aspx,"BMW Alonso Pineda, S.L.",True,2026-02-23,2026-02-23
2026-02-14T12:07:51Z,Híbrido,Madrid,FIAT,500C,11990,79990,FIAT 500C Sport 1.0 Hybrid 70 CV,https://www.coches.net/fiat-500c-sport-10-hybrid-51kw-70-cv-2p-electrico-hibrido-2021-en-madrid-62643055-covo.aspx,Gestión Directa de Vehículos,True,2026-02-23,2026-02-23
2026-02-16T13:24:17Z,Diésel,Madrid,PEUGEOT,3008,16490,50006,PEUGEOT 3008 1.5 BlueHDi SS Style,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-130cv-ss-style-5p-diesel-2020-en-madrid-62653933-covo.aspx,Escarpa Motor,True,2026-02-23,2026-02-23
2026-02-16T13:44:34Z,Diésel,Madrid,SKODA,Karoq,22990,62037,SKODA Karoq 2.0 TDI DSG 4X4 Ambition,https://www.coches.net/skoda-karoq-20-tdi-110kw-150cv-dsg-4x4-ambition-5p-diesel-2023-en-madrid-62654174-covo.aspx,Escarpa Motor,True,2026-02-23,2026-02-23
2026-02-16T13:59:36Z,Diésel,Madrid,VOLKSWAGEN,Golf,25990,51265,VOLKSWAGEN Golf RLine 2.0 TDI DSG,https://www.coches.net/volkswagen-golf-rline-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-madrid-62654289-covo.aspx,Escarpa Motor,True,2026-02-23,2026-02-23
2026-02-16T17:59:30Z,Híbrido,Madrid,FORD,Puma,23490,12193,FORD Puma 1.0 EcoBoost STLine MHEV Auto,https://www.coches.net/ford-puma-10-ecoboost-125cv-stline-mhev-auto-5p-electrico-hibrido-2023-en-madrid-62656799-covo.aspx,Automotor Dursan Madrid,True,2026-02-23,2026-02-23
2026-02-16T17:59:31Z,Diésel,Madrid,AUDI,Q3,31290,104117,AUDI Q3 S line 35 TDI S tronic,https://www.coches.net/audi-q3-s-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2022-en-madrid-62656801-covo.aspx,Automotor Dursan Madrid,True,2026-02-23,2026-02-23
2026-02-16T17:59:31Z,Gasolina,Madrid,VOLVO,XC40,26490,96475,VOLVO XC40 2.0 T4 RDesign Auto,https://www.coches.net/volvo-xc40-20-t4-rdesign-auto-5p-gasolina-2019-en-madrid-62656802-covo.aspx,Automotor Dursan Madrid,True,2026-02-23,2026-02-23
2026-02-16T17:59:32Z,Gasolina,Madrid,PEUGEOT,508,20990,53661,PEUGEOT 508 GT Line PureTech 180 SS EAT8,https://www.coches.net/peugeot-508-gt-line-puretech-133kw-180-ss-eat8-5p-gasolina-2018-en-madrid-62656803-covo.aspx,Automotor Dursan Madrid,True,2026-02-23,2026-02-23
2026-02-16T17:59:36Z,Diésel,Madrid,PEUGEOT,2008,13690,104592,PEUGEOT 2008 Allure BlueHDi 120 SS EAT6,https://www.coches.net/peugeot-2008-allure-bluehdi-120-ss-eat6-5p-diesel-2019-en-madrid-62656806-covo.aspx,Automotor Dursan Madrid,True,2026-02-23,2026-02-23
2026-02-16T17:59:37Z,Híbrido,Madrid,SUZUKI,Vitara,21490,26948,SUZUKI Vitara 1.5 GLX 4WD Strong Hybrid Auto,https://www.coches.net/suzuki-vitara-15-glx-4wd-strong-hybrid-auto-5p-electrico-hibrido-2022-en-madrid-62656807-covo.aspx,Automotor Dursan Madrid,True,2026-02-23,2026-02-23
2026-02-16T17:59:42Z,Diésel,Madrid,AUDI,A5,29890,83687,AUDI A5 S line 2.0 TDI S tronic Cabrio,https://www.coches.net/audi-a5-s-line-20-tdi-140kw-s-tronic-cabrio-2p-diesel-2018-en-madrid-62656812-covo.aspx,Automotor Dursan Madrid,True,2026-02-23,2026-02-23
2026-02-16T17:59:42Z,Gasolina,Madrid,OPEL,Adam,8990,99135,OPEL Adam 1.4 XEL GLAM,https://www.coches.net/opel-adam-14-xel-glam-3p-gasolina-2016-en-madrid-62656813-covo.aspx,Automotor Dursan Madrid,True,2026-02-23,2026-02-23
2026-02-17T10:10:39Z,Gasolina,Madrid,KIA,XCeed,16490,119188,KIA XCeed 1.4 TGDi Tech,https://www.coches.net/kia-xceed-14-tgdi-tech-103kw-140cv-5p-gasolina-2020-en-madrid-62660825-covo.aspx,Autos Madrid,True,2026-02-23,2026-02-23
2026-02-17T10:18:49Z,Híbrido,Madrid,HYUNDAI,Tucson,23990,46276,HYUNDAI Tucson 1.6 TGDI HEV Maxx Auto,https://www.coches.net/hyundai-tucson-16-tgdi-169kw-230cv-hev-maxx-auto-5p-electrico-hibrido-2021-en-madrid-62660935-covo.aspx,Autos Madrid,True,2026-02-23,2026-02-23
2026-02-17T10:54:33Z,Híbrido enchufable,Madrid,LAND-ROVER,Range Rover Sport,101300,28000,LAND-ROVER Range Rover Sport 3.0 I6 PHEV 510PS AWD Auto Autobiography,https://www.coches.net/land-rover-range-rover-sport-30-i6-phev-510ps-awd-auto-autobiography-5p-electrico-hibrido-2023-en-madrid-62661330-covo.aspx,ShowCars Madrid,True,2026-02-23,2026-02-23
2026-02-17T11:12:50Z,Híbrido,Madrid,LEXUS,UX,39415,5945,LEXUS UX 2.0 300h F Sport,https://www.coches.net/lexus-ux-20-300h-f-sport-5p-electrico-hibrido-2024-en-madrid-62661544-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T11:12:57Z,Gasolina,Madrid,LEXUS,LC,130000,2300,LEXUS LC 5.0 V8 Bespoke Cabrio,https://www.coches.net/lexus-lc-50-v8-bespoke-cabrio-2p-gasolina-2024-en-madrid-62661547-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T11:13:05Z,Híbrido,Madrid,LEXUS,UX,39415,5990,LEXUS UX 2.0 300h F Sport,https://www.coches.net/lexus-ux-20-300h-f-sport-5p-electrico-hibrido-2024-en-madrid-62661549-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T11:13:50Z,Híbrido,Madrid,LEXUS,UX,29990,51000,LEXUS UX 2.0 250h Business,https://www.coches.net/lexus-ux-20-250h-business-5p-electrico-hibrido-2022-en-madrid-62661558-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T11:14:31Z,Híbrido,Madrid,LEXUS,UX,36900,5500,LEXUS UX 2.0 300h UX,https://www.coches.net/lexus-ux-20-300h-ux-5p-electrico-hibrido-2024-en-madrid-62661564-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T11:21:38Z,Híbrido,Madrid,LEXUS,NX,29990,140115,LEXUS NX 2.5 300h Business Navigation 2WD,https://www.coches.net/lexus-nx-25-300h-business-navigation-2wd-5p-electrico-hibrido-2021-en-madrid-62661602-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T11:21:39Z,Híbrido enchufable,Madrid,LEXUS,NX,55930,15964,LEXUS NX 450h Premium 4WD,https://www.coches.net/lexus-nx-450h-premium-4wd-5p-electrico-hibrido-2025-en-madrid-62661603-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T11:23:09Z,Híbrido,Madrid,LEXUS,LBX,36490,2297,LEXUS LBX 1.5 HEV Emotion,https://www.coches.net/lexus-lbx-15-136cv-hev-emotion-5p-electrico-hibrido-2024-en-madrid-62661624-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T11:23:27Z,Híbrido,Madrid,LEXUS,ES,49257,7914,LEXUS ES 2.5 300h Premium,https://www.coches.net/lexus-es-25-300h-premium-4p-electrico-hibrido-2024-en-madrid-62661628-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T11:23:51Z,Híbrido,Madrid,LEXUS,UX,32990,44700,LEXUS UX 2.0 250h Premium,https://www.coches.net/lexus-ux-20-250h-premium-5p-electrico-hibrido-2023-en-madrid-62661631-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T11:24:07Z,Híbrido,Madrid,LEXUS,ES,49257,7500,LEXUS ES 2.5 300h Premium,https://www.coches.net/lexus-es-25-300h-premium-4p-electrico-hibrido-2024-en-madrid-62661632-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T12:24:27Z,Eléctrico,Madrid,LEXUS,RZ,43990,20320,LEXUS RZ 450e Executive,https://www.coches.net/lexus-rz-450e-executive-5p-electrico-hibrido-2024-en-madrid-62662432-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-17T14:01:04Z,Híbrido,Madrid,BMW,X4,35990,114990,BMW X4 xDrive20d,https://www.coches.net/bmw-x4-xdrive20d-5p-electrico-hibrido-2021-en-madrid-62663551-covo.aspx,Gestión Directa de Vehículos,True,2026-02-23,2026-02-23
2026-02-17T20:00:00Z,Híbrido,Madrid,MAZDA,CX-30,21500,63042,MAZDA CX-30 eSKYACTIVG 2.0 2WD AT Evolution,https://www.coches.net/mazda-cx-30-eskyactivg-20-90-kw-2wd-at-evolution-5p-electrico-hibrido-2022-en-madrid-62667195-covo.aspx,Mogacar Mazda Concesionario Oficial,True,2026-02-23,2026-02-23
2026-02-18T10:34:57Z,Diésel,Madrid,VOLKSWAGEN,Passat,21490,92623,VOLKSWAGEN Passat Business 1.6 TDI DSG,https://www.coches.net/volkswagen-passat-business-16-tdi-88kw-120cv-dsg-4p-diesel-2020-en-madrid-62669871-covo.aspx,Autos Madrid,True,2026-02-23,2026-02-23
2026-02-18T11:01:34Z,Gas natural (CNG),Madrid,AUDI,A3,18900,82700,AUDI A3 Sportback Design 30 gtron S tronic,https://www.coches.net/audi-a3-sportback-design-30-gtron-96kw-s-tronic-5p-otros-2020-en-madrid-62670207-covo.aspx,Auto Sport Moraleja,True,2026-02-23,2026-02-23
2026-02-18T12:32:57Z,Gasolina,Madrid,SEAT,León,8470,239000,SEAT León 1.4 TSI ACT StSp Style,https://www.coches.net/seat-leon-14-tsi-150cv-act-stsp-style-5p-gasolina-2016-en-madrid-62671533-covo.aspx,AutoPrime,True,2026-02-23,2026-02-23
2026-02-18T15:13:45Z,Híbrido,Madrid,VOLVO,XC90,45500,100205,VOLVO XC90 2.0 B5 D AWD Core Auto,https://www.coches.net/volvo-xc90-20-b5-d-awd-core-auto-5p-electrico-hibrido-2024-en-madrid-70003620-covo.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-18T15:13:56Z,Híbrido,Madrid,VOLVO,V90,34900,120874,VOLVO V90 2.0 B5 D AWD RDesign Auto,https://www.coches.net/volvo-v90-20-b5-d-awd-rdesign-auto-5p-electrico-hibrido-2022-en-madrid-70003651-covo.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-18T15:14:36Z,Híbrido,Madrid,VOLVO,V90 Cross Country,49900,20000,VOLVO V90 Cross Country 2.0 B4 D Core AWD Auto,https://www.coches.net/volvo-v90-cross-country-20-b4-d-core-awd-auto-5p-electrico-hibrido-2024-en-madrid-70003712-covo.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-18T15:15:49Z,Híbrido,Madrid,VOLVO,XC90,61900,19000,VOLVO XC90 2.0 B5 Gasolina AWD Core Auto,https://www.coches.net/volvo-xc90-20-b5-gasolina-awd-core-auto-5p-electrico-hibrido-2025-en-madrid-70003769-covo.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-18T15:15:51Z,Híbrido enchufable,Madrid,VOLVO,XC90,72900,16000,VOLVO XC90 2.0 T8 AWD Plus Bright Recharge Auto,https://www.coches.net/volvo-xc90-20-t8-awd-plus-bright-recharge-auto-5p-electrico-hibrido-2025-en-madrid-70003771-covo.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-18T15:16:29Z,Híbrido enchufable,Madrid,VOLVO,S60,42900,23000,VOLVO S60 Recharge T8 Ultimate Dark Auto,https://www.coches.net/volvo-s60-recharge-t8-ultimate-dark-auto-4p-electrico-hibrido-2024-en-madrid-70003794-covo.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-18T19:18:06Z,Híbrido enchufable,Madrid,CUPRA,Formentor,23590,83990,CUPRA Formentor 1.4 eHybrid 204 CV DSG,https://www.coches.net/cupra-formentor-14-ehybrid-150kw-204-cv-dsg-5p-electrico-hibrido-2022-en-madrid-70007149-covo.aspx,Gestión Directa de Vehículos,True,2026-02-23,2026-02-23
2026-02-18T19:23:16Z,Híbrido enchufable,Madrid,PEUGEOT,3008 Hybrid,17790,112990,PEUGEOT 3008 Hybrid 225 eEAT8 Allure,https://www.coches.net/peugeot-3008-hybrid-225-eeat8-allure-5p-electrico-hibrido-2021-en-madrid-70007200-covo.aspx,Gestión Directa de Vehículos,True,2026-02-23,2026-02-23
2026-02-18T19:27:43Z,Híbrido enchufable,Madrid,VOLVO,XC40,24690,78990,VOLVO XC40 1.5 T4 Twin Recharge Inscription Auto,https://www.coches.net/volvo-xc40-15-t4-twin-recharge-inscription-auto-5p-electrico-hibrido-2021-en-madrid-70007247-covo.aspx,Gestión Directa de Vehículos,True,2026-02-23,2026-02-23
2026-02-18T19:32:33Z,Diésel,Madrid,VOLKSWAGEN,T-Roc,20990,109990,VOLKSWAGEN T-Roc Advance 2.0 TDI DSG,https://www.coches.net/volkswagen-t-roc-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2022-en-madrid-70007342-covo.aspx,Gestión Directa de Vehículos,True,2026-02-23,2026-02-23
2026-02-18T19:46:12Z,Híbrido,Madrid,HYUNDAI,IONIQ,16290,109990,HYUNDAI IONIQ 1.6 GDI HEV Tecno DCT,https://www.coches.net/hyundai-ioniq-16-gdi-hev-tecno-dct-5p-electrico-hibrido-2022-en-madrid-70007513-covo.aspx,Gestión Directa de Vehículos,True,2026-02-23,2026-02-23
2026-02-19T11:55:44Z,Gasolina,Madrid,PEUGEOT,2008,14990,61756,PEUGEOT 2008 Allure Puretech 130 SS BVM6,https://www.coches.net/peugeot-2008-allure-puretech-130-ss-bvm6-5p-gasolina-2020-en-madrid-70011393-covo.aspx,Autos Madrid Aranjuez,True,2026-02-23,2026-02-23
2026-02-19T12:22:27Z,Híbrido,Madrid,HYUNDAI,Tucson,24990,72990,HYUNDAI Tucson 1.6 TGDI HEV Tecno Sky Auto,https://www.coches.net/hyundai-tucson-16-tgdi-169kw-hev-tecno-sky-auto-5p-electrico-hibrido-2021-en-madrid-70011759-covo.aspx,Gestión Directa de Vehículos,True,2026-02-23,2026-02-23
2026-02-19T16:03:12Z,Gas natural (CNG),Madrid,SEAT,León,15490,89852,SEAT León ST 1.5 TGI DSG7 SS FR Fast Ed,https://www.coches.net/seat-leon-st-15-tgi-96kw-dsg7-ss-fr-fast-ed-5p-otros-2020-en-madrid-70013874-covo.aspx,Autos Madrid Alcala de Henares,True,2026-02-23,2026-02-23
2026-02-20T11:17:29Z,Híbrido enchufable,Madrid,LYNK & CO,01,20900,80300,LYNK & CO 01 1.5 PHEV,https://www.coches.net/lynk--co-01-15-phev-5p-electrico-hibrido-2021-en-madrid-70019713-covo.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-20T17:41:45Z,Híbrido enchufable,Madrid,VOLVO,XC60,56900,10000,VOLVO XC60 2.0 T6 AWD Recharge Plus Dark Auto,https://www.coches.net/km-0/volvo/xc60/madrid/20-t6-awd-recharge-plus-dark-auto-electrico-hibrido-de-km0-70023623-kovn.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-20T17:42:16Z,Híbrido,Madrid,VOLVO,XC40,36900,7,VOLVO XC40 2.0 B3 G Core Auto,https://www.coches.net/km-0/volvo/xc40/madrid/20-b3-g-core-auto-electrico-hibrido-de-km0-70023628-kovn.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-20T17:42:31Z,Híbrido,Madrid,VOLVO,XC40,36900,7,VOLVO XC40 2.0 B3 G Core Auto,https://www.coches.net/km-0/volvo/xc40/madrid/20-b3-g-core-auto-electrico-hibrido-de-km0-70023631-kovn.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-20T17:43:07Z,Híbrido,Madrid,VOLVO,XC40,36900,7,VOLVO XC40 2.0 B3 G Core Auto,https://www.coches.net/km-0/volvo/xc40/madrid/20-b3-g-core-auto-electrico-hibrido-de-km0-70023635-kovn.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-20T17:44:54Z,Híbrido,Madrid,VOLVO,XC40,38900,7,VOLVO XC40 2.0 B3 G Plus Dark Auto,https://www.coches.net/km-0/volvo/xc40/madrid/20-b3-g-plus-dark-auto-electrico-hibrido-de-km0-70023659-kovn.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-20T17:48:57Z,Híbrido enchufable,Madrid,LYNK & CO,01,39500,7,LYNK & CO 01 1.5 PHEV More,https://www.coches.net/km-0/lynk--co/01/madrid/15-phev-more-electrico-hibrido-de-km0-70023713-kovn.aspx,Volvo Ocasión Ditevo Madrid,True,2026-02-23,2026-02-23
2026-02-20T18:41:45Z,Híbrido enchufable,Toledo,BMW,X3,61900,13500,BMW X3 30e xDrive,https://www.coches.net/bmw-x3-30e-xdrive-5p-electrico-hibrido-2026-en-toledo-70024286-covo.aspx,"BMW Alonso Pineda, S.L.",True,2026-02-23,2026-02-23
2026-02-21T12:05:54Z,Diésel,Madrid,AUDI,A7,44970,159000,AUDI A7 Sportback 50 TDI quattro triptron.,https://www.coches.net/audi-a7-sportback-50-tdi-210kw-quattro-triptron-5p-diesel-2019-en-madrid-70027474-covo.aspx,AutoPrime,True,2026-02-23,2026-02-23
2026-02-21T12:20:29Z,Eléctrico,Madrid,BYD,Atto 3,26790,25000,BYD Atto 3 Comfort,https://www.coches.net/byd-atto-3-comfort-5p-electrico-hibrido-2022-en-madrid-70027617-covo.aspx,Gestión Directa de Vehículos,True,2026-02-23,2026-02-23
2026-02-21T13:15:07Z,Híbrido enchufable,Madrid,MERCEDES-BENZ,Clase A,23990,106990,MERCEDES-BENZ Clase A Sedan A 250 e,https://www.coches.net/mercedes-benz-clase-a-sedan-a-250-e-4p-electrico-hibrido-2022-en-madrid-70027990-covo.aspx,Gestión Directa de Vehículos,True,2026-02-23,2026-02-23
2026-02-23T09:24:45Z,Híbrido,Madrid,LEXUS,UX,37900,9253,LEXUS UX 2.0 300h UX Plus,https://www.coches.net/lexus-ux-20-300h-ux-plus-5p-electrico-hibrido-2024-en-madrid-70036060-covo.aspx,Seminuevos y Ocasión Lexus Madrid,True,2026-02-23,2026-02-23
2026-02-23T10:42:14Z,Gasolina,Madrid,HYUNDAI,i30,23890,98000,HYUNDAI i30 I30 TGDI 2.0 N PERFORM MY19,https://www.coches.net/hyundai-i30-i30-5p-tgdi-20-275cv-n-perform-my19-5p-gasolina-2019-en-madrid-70036976-covo.aspx,Epicars,True,2026-02-23,2026-02-23
2025-12-24T11:56:10Z,Diésel,Madrid,AUDI,A6,9470,317000,AUDI A6 2.0 TDI multitronic,https://www.coches.net/audi-a6-20-tdi-177cv-multitronic-4p-diesel-2013-en-madrid-62289116-covo.aspx,AutoPrime,True,2026-02-23,2026-02-23
2026-01-20T20:50:12Z,Diésel,Madrid,AUDI,A4,13970,186000,AUDI A4 Avant 2.0 TDI 110kW150CV sport edition,https://www.coches.net/audi-a4-avant-20-tdi-110kw150cv-sport-edition-5p-diesel-2017-en-madrid-62453225-covo.aspx,AutoPrime,True,2026-02-23,2026-02-23
2026-01-22T14:13:11Z,Diésel,Madrid,AUDI,A4,16970,79000,AUDI A4 2.0 TDI 110kW150CV S tronic design ed,https://www.coches.net/audi-a4-20-tdi-110kw150cv-s-tronic-design-ed-4p-diesel-2017-en-madrid-62466629-covo.aspx,AutoPrime,True,2026-02-23,2026-02-23
2025-12-16T14:05:51Z,Diésel,Madrid,MERCEDES-BENZ,CLS,36470,183000,MERCEDES-BENZ CLS CLS 350 d 4MATIC,https://www.coches.net/mercedes-benz-cls-cls-350-d-4matic-4p-diesel-2019-en-madrid-62232668-covo.aspx,AutoPrime,True,2026-02-23,2026-02-23
2026-02-01T11:59:46Z,Híbrido,Madrid,AUDI,Q5 SPORTBACK,51000,53342,AUDI Q5 SPORTBACK Black line 40 TDI quattroultra,https://www.coches.net/audi-q5-sportback-black-line-40-tdi-150kw-quattroultra-5p-electrico-hibrido-2023-en-madrid-62537158-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-02T10:13:43Z,Diésel,Madrid,SEAT,Ateca,13200,162000,SEAT Ateca 1.6 TDI StSp Reference Eco,https://www.coches.net/seat-ateca-16-tdi-85kw-115cv-stsp-reference-eco-5p-diesel-2019-en-madrid-62543376-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-02T10:13:40Z,Híbrido,Madrid,HYUNDAI,i20,15500,60300,HYUNDAI i20 1.0 TGDI 48V Tecno,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-48v-tecno-5p-electrico-hibrido-2021-en-madrid-62543375-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-09T10:38:52Z,Gasolina,Madrid,AUDI,Q2,19700,77000,AUDI Q2 Design 30 TFSI,https://www.coches.net/audi-q2-design-30-tfsi-85kw-116cv-5p-gasolina-2019-en-madrid-62598291-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-02T10:11:27Z,Diésel,Madrid,SEAT,León,12900,180000,SEAT León 2.0 TDI SS Style,https://www.coches.net/seat-leon-20-tdi-85kw-ss-style-5p-diesel-2022-en-madrid-62543345-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-02T10:11:23Z,Diésel,Madrid,VOLKSWAGEN,Tiguan,23000,171000,VOLKSWAGEN Tiguan Life 2.0 TDI DSG,https://www.coches.net/volkswagen-tiguan-life-20-tdi-110kw-150cv-dsg-5p-diesel-2022-en-madrid-62543343-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-02T10:08:51Z,Diésel,Madrid,PEUGEOT,208,11750,85000,PEUGEOT 208 BlueHDi Allure,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-allure-5p-diesel-2020-en-madrid-62543318-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-18T11:36:30Z,Diésel,Madrid,PEUGEOT,308,7900,191000,PEUGEOT 308 Style BlueHDi,https://www.coches.net/peugeot-308-5p-style-bluehdi-73kw-100cv-5p-diesel-2018-en-madrid-62670594-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-04T10:35:40Z,Híbrido,Madrid,FORD,Focus,16500,56594,FORD Focus 1.0 Ecoboost MHEV Active,https://www.coches.net/ford-focus-10-ecoboost-mhev-114kw-active-5p-electrico-hibrido-2020-en-madrid-62561083-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-02T10:11:41Z,Diésel,Madrid,FORD,Focus,8500,209000,FORD Focus 1.5 TDCi E6 Trend,https://www.coches.net/ford-focus-15-tdci-e6-120cv-trend-5p-diesel-2016-en-madrid-62543350-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-03T02:23:16Z,Diésel,Madrid,VOLKSWAGEN,Golf,17900,134000,VOLKSWAGEN Golf 2.0 TDI,https://www.coches.net/volkswagen-golf-20-tdi-85kw-115cv-5p-diesel-2022-en-madrid-62551560-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-19T14:23:36Z,Gasolina,Madrid,VOLKSWAGEN,Taigo,11000,228000,VOLKSWAGEN Taigo Life 1.0 TSI,https://www.coches.net/volkswagen-taigo-life-10-tsi-70kw-95cv-5p-gasolina-2023-en-madrid-70013117-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-19T02:20:43Z,Gasolina,Madrid,BMW,Serie 1,22500,114000,BMW Serie 1 118i Auto.,https://www.coches.net/bmw-serie-1-118i-auto-5p-gasolina-2021-en-madrid-70008986-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-19T14:23:21Z,Gasolina,Madrid,VOLVO,XC40,19900,148000,VOLVO XC40 1.5 T2 Core Auto,https://www.coches.net/volvo-xc40-15-t2-core-auto-5p-gasolina-2023-en-madrid-70013115-covo.aspx,BidAuto,True,2026-02-23,2026-02-23
2026-02-09T21:03:52Z,Gasolina,Madrid,VOLKSWAGEN,Scirocco,15200,140000,VOLKSWAGEN Scirocco Typhoon by RLine 1.4 TSI BMT,https://www.coches.net/volkswagen-scirocco-typhoon-by-rline-14-tsi-125cv-bmt-3p-gasolina-2016-en-madrid-62605450-covo.aspx,GP Automoviles,True,2026-02-23,2026-02-23
2026-02-15T18:14:03Z,Diésel,Madrid,VOLKSWAGEN,Tiguan,16500,145000,VOLKSWAGEN Tiguan Advance 2.0 TDI 85kW115CV BMT,https://www.coches.net/volkswagen-tiguan-advance-20-tdi-85kw115cv-bmt-5p-diesel-2017-en-madrid-62649141-covo.aspx,GP Automoviles,True,2026-02-23,2026-02-23
2026-02-15T18:14:01Z,Gasolina,Madrid,HYUNDAI,i30,12200,75000,HYUNDAI i30 1.0 TGDI Klass,https://www.coches.net/hyundai-i30-10-tgdi-klass-5p-gasolina-2017-en-madrid-62649140-covo.aspx,GP Automoviles,True,2026-02-23,2026-02-23
2026-02-15T18:13:09Z,Gasolina,Madrid,TOYOTA,Yaris,8900,108000,TOYOTA Yaris 70 Live,https://www.coches.net/toyota-yaris-70-live-5p-gasolina-2015-en-madrid-62649135-covo.aspx,GP Automoviles,True,2026-02-23,2026-02-23
2026-02-17T20:54:50Z,Híbrido,Madrid,MAZDA,Mazda2,17600,85745,MAZDA Mazda2 Hybrid 1.5 CVT Agile Comfort,https://www.coches.net/mazda-mazda2-hybrid-15-85-kw-cvt-agile-comfort-5p-electrico-hibrido-2022-en-madrid-62667555-covo.aspx,Mogacar Mazda Concesionario Oficial,True,2026-02-23,2026-02-23
2026-02-18T11:22:58Z,Híbrido,Madrid,MAZDA,Mazda3,28500,3752,MAZDA Mazda3 2.5L ESKY G MHEV 6AT Homura,https://www.coches.net/mazda-mazda3-25l-esky-g-mhev-103kw-6at-homura-5p-electrico-hibrido-2026-en-madrid-62670457-covo.aspx,Mogacar Mazda Concesionario Oficial,True,2026-02-23,2026-02-23
2026-02-21T16:53:42Z,Híbrido,Madrid,MAZDA,Mazda3,29990,13625,MAZDA Mazda3 2.5L ESKY G MHEV 6AT Exclline,https://www.coches.net/mazda-mazda3-25l-esky-g-mhev-103kw-6at-exclline-5p-electrico-hibrido-2025-en-madrid-70029064-covo.aspx,Mogacar Mazda Concesionario Oficial,True,2026-02-23,2026-02-23
2026-02-21T17:04:31Z,Híbrido enchufable,Madrid,MAZDA,CX-80,58900,5376,MAZDA CX-80 eSKYACTIV PHEV AWD Takumi Plus,https://www.coches.net/mazda-cx-80-eskyactiv-phev-241kw-awd-takumi-plus-5p-electrico-hibrido-2024-en-madrid-70029103-covo.aspx,Mogacar Mazda Concesionario Oficial,True,2026-02-23,2026-02-23
